SPECIES,LATITUDE,LONGITUDE
"Myotis nattereri (Kuhl 1817)",53.307359999999996,-1.62628
"Myotis nattereri (Kuhl 1817)",54.02595,-1.49775
"Myotis nattereri (Kuhl 1817)",54.38372,-2.81756
"Myotis nattereri (Kuhl 1817)",54.080569999999994,-1.71108
"Myotis nattereri (Kuhl 1817)",53.52264,-1.5037200000000002
"Myotis nattereri (Kuhl 1817)",53.98973,-1.43718
"Myotis nattereri (Kuhl 1817)",52.726290000000006,-0.77244
"Myotis nattereri (Kuhl 1817)",54.04281999999999,-2.71923
"Myotis nattereri (Kuhl 1817)",53.397819999999996,-1.95635
"Myotis nattereri (Kuhl 1817)",53.17814,-1.02891
"Myotis nattereri (Kuhl 1817)",52.80112,-1.09666
"Myotis nattereri (Kuhl 1817)",53.07309,-1.47905
"Myotis nattereri (Kuhl 1817)",52.802130000000005,-2.75791
"Myotis nattereri (Kuhl 1817)",52.965959999999995,-1.68878
"Myotis nattereri (Kuhl 1817)",53.986180000000004,-0.91871
"Myotis nattereri (Kuhl 1817)",53.09214,-1.86706
"Myotis nattereri (Kuhl 1817)",54.04379,-1.4669999999999999
"Myotis nattereri (Kuhl 1817)",53.03714,-1.47949
"Myotis nattereri (Kuhl 1817)",53.13906,-0.70091
"Myotis nattereri (Kuhl 1817)",53.182019999999994,-1.8667900000000002
"Myotis nattereri (Kuhl 1817)",53.955090000000006,-2.01673
"Myotis nattereri (Kuhl 1817)",53.0918,-1.6878799999999998
"Myotis nattereri (Kuhl 1817)",52.785990000000005,-2.3721200000000002
"Myotis nattereri (Kuhl 1817)",52.35644,-0.019119999999999998
"Myotis nattereri (Kuhl 1817)",52.26405,0.12330999999999999
"Myotis nattereri (Kuhl 1817)",52.54071999999999,-0.30576
"Myotis nattereri (Kuhl 1817)",52.1791,-0.17327
"Myotis nattereri (Kuhl 1817)",52.44866999999999,-0.16214
"Myotis nattereri (Kuhl 1817)",52.27114,-0.31606
"Myotis nattereri (Kuhl 1817)",51.99452,0.11052999999999999
"Myotis nattereri (Kuhl 1817)",52.45086,-0.30921
"Myotis nattereri (Kuhl 1817)",52.44099,0.27895
"Myotis nattereri (Kuhl 1817)",51.9,-4.1
"Myotis nattereri (Kuhl 1817)",52.1,-4.1
"Myotis nattereri (Kuhl 1817)",52.0,-4.1
"Myotis nattereri (Kuhl 1817)",52.1,-4.6
"Myotis nattereri (Kuhl 1817)",52.3,-4.0
"Myotis nattereri (Kuhl 1817)",52.2,-4.1
"Myotis nattereri (Kuhl 1817)",52.1,-4.3
"Myotis nattereri (Kuhl 1817)",52.4,-4.1
"Myotis nattereri (Kuhl 1817)",52.5,-4.0
"Myotis nattereri (Kuhl 1817)",52.2,-4.4
"Myotis nattereri (Kuhl 1817)",52.3,-3.8
"Myotis nattereri (Kuhl 1817)",51.9,-4.4
"Myotis nattereri (Kuhl 1817)",52.1,-4.4
"Myotis nattereri (Kuhl 1817)",52.2,-4.3
"Myotis nattereri (Kuhl 1817)",51.9,-4.0
"Myotis nattereri (Kuhl 1817)",51.9,-4.5
"Myotis nattereri (Kuhl 1817)",55.88,-3.74
"Myotis nattereri (Kuhl 1817)",55.67,-3.32
"Myotis nattereri (Kuhl 1817)",55.64,-2.94
"Myotis nattereri (Kuhl 1817)",55.79,-2.85
"Myotis nattereri (Kuhl 1817)",55.6,-3.41
"Myotis nattereri (Kuhl 1817)",55.89,-3.07
"Myotis nattereri (Kuhl 1817)",55.73,-2.85
"Myotis nattereri (Kuhl 1817)",55.75,-2.24
"Myotis nattereri (Kuhl 1817)",55.57,-2.56
"Myotis nattereri (Kuhl 1817)",55.39,-2.65
"Myotis nattereri (Kuhl 1817)",55.83,-3.55
"Myotis nattereri (Kuhl 1817)",55.25,-2.71
"Myotis nattereri (Kuhl 1817)",55.62,-2.97
"Myotis nattereri (Kuhl 1817)",55.86,-2.94
"Myotis nattereri (Kuhl 1817)",55.8,-2.88
"Myotis nattereri (Kuhl 1817)",55.55,-2.46
"Myotis nattereri (Kuhl 1817)",55.64,-2.91
"Myotis nattereri (Kuhl 1817)",55.62,-3.1
"Myotis nattereri (Kuhl 1817)",55.87,-3.01
"Myotis nattereri (Kuhl 1817)",55.81,-3.55
"Myotis nattereri (Kuhl 1817)",52.82195,-2.37243
"Myotis nattereri (Kuhl 1817)",52.73261,-2.0754799999999998
"Myotis nattereri (Kuhl 1817)",52.82196,-1.63046
"Myotis nattereri (Kuhl 1817)",52.462740000000004,-2.2222
"Myotis nattereri (Kuhl 1817)",52.82251,-1.92724
"Myotis nattereri (Kuhl 1817)",52.64216999999999,-1.6319700000000001
"Myotis nattereri (Kuhl 1817)",52.912209999999995,-2.2245
"Myotis nattereri (Kuhl 1817)",53.00229,-2.07595
"Myotis nattereri (Kuhl 1817)",53.0023,-1.92694
"Myotis nattereri (Kuhl 1817)",53.09219,-1.9267900000000002
"Myotis nattereri (Kuhl 1817)",52.9124,-2.0758
"Myotis nattereri (Kuhl 1817)",52.73243000000001,-1.7793
"Myotis nattereri (Kuhl 1817)",52.642540000000004,-1.7797599999999998
"Myotis nattereri (Kuhl 1817)",52.73262,-1.9273900000000002
"Myotis nattereri (Kuhl 1817)",53.09219,-2.07611
"Myotis nattereri (Kuhl 1817)",53.092,-2.22543
"Myotis nattereri (Kuhl 1817)",56.7,-3.41
"Myotis nattereri (Kuhl 1817)",55.2,-4.68
"Myotis nattereri (Kuhl 1817)",56.26,-3.06
"Myotis nattereri (Kuhl 1817)",55.84,-2.98
"Myotis nattereri (Kuhl 1817)",56.41,-3.48
"Myotis nattereri (Kuhl 1817)",55.5,-2.42
"Myotis nattereri (Kuhl 1817)",57.06,-2.16
"Myotis nattereri (Kuhl 1817)",56.7,-3.72
"Myotis nattereri (Kuhl 1817)",55.62,-2.96
"Myotis nattereri (Kuhl 1817)",56.17,-3.48
"Myotis nattereri (Kuhl 1817)",56.4,-2.84
"Myotis nattereri (Kuhl 1817)",55.96,-3.6
"Myotis nattereri (Kuhl 1817)",55.24,-3.19
"Myotis nattereri (Kuhl 1817)",56.55,-3.67
"Myotis nattereri (Kuhl 1817)",55.25,-3.19
"Myotis nattereri (Kuhl 1817)",55.66,-2.69
"Myotis nattereri (Kuhl 1817)",55.41,-4.13
"Myotis nattereri (Kuhl 1817)",56.17,-3.3
"Myotis nattereri (Kuhl 1817)",56.25,-3.14
"Myotis nattereri (Kuhl 1817)",55.21,-4.43
"Myotis nattereri (Kuhl 1817)",57.15,-4.67
"Myotis nattereri (Kuhl 1817)",55.63,-3.11
"Myotis nattereri (Kuhl 1817)",55.56,-2.91
"Myotis nattereri (Kuhl 1817)",55.68,-3.33
"Myotis nattereri (Kuhl 1817)",55.27,-3.27
"Myotis nattereri (Kuhl 1817)",56.74,-3.53
"Myotis nattereri (Kuhl 1817)",56.24,-2.77
"Myotis nattereri (Kuhl 1817)",56.1,-3.63
"Myotis nattereri (Kuhl 1817)",56.32,-3.11
"Myotis nattereri (Kuhl 1817)",55.86,-2.95
"Myotis nattereri (Kuhl 1817)",57.56,-4.0
"Myotis nattereri (Kuhl 1817)",55.82,-2.49
"Myotis nattereri (Kuhl 1817)",55.46,-4.51
"Myotis nattereri (Kuhl 1817)",55.27,-3.25
"Myotis nattereri (Kuhl 1817)",57.62,-4.37
"Myotis nattereri (Kuhl 1817)",56.05,-4.45
"Myotis nattereri (Kuhl 1817)",56.1,-3.65
"Myotis nattereri (Kuhl 1817)",56.74,-3.37
"Myotis nattereri (Kuhl 1817)",56.48,-3.44
"Myotis nattereri (Kuhl 1817)",56.69,-3.48
"Myotis nattereri (Kuhl 1817)",56.51,-5.37
"Myotis nattereri (Kuhl 1817)",57.36,-3.94
"Myotis nattereri (Kuhl 1817)",57.6,-3.43
"Myotis nattereri (Kuhl 1817)",56.13,-3.46
"Myotis nattereri (Kuhl 1817)",57.09,-2.57
"Myotis nattereri (Kuhl 1817)",55.98,-4.06
"Myotis nattereri (Kuhl 1817)",56.58,-3.62
"Myotis nattereri (Kuhl 1817)",56.68,-4.44
"Myotis nattereri (Kuhl 1817)",55.97,-3.45
"Myotis nattereri (Kuhl 1817)",56.56,-3.59
"Myotis nattereri (Kuhl 1817)",55.75,-4.61
"Myotis nattereri (Kuhl 1817)",56.14,-3.64
"Myotis nattereri (Kuhl 1817)",56.68,-4.46
"Myotis nattereri (Kuhl 1817)",56.53,-4.11
"Myotis nattereri (Kuhl 1817)",55.8,-3.68
"Myotis nattereri (Kuhl 1817)",56.64,-3.67
"Myotis nattereri (Kuhl 1817)",56.52,-3.21
"Myotis nattereri (Kuhl 1817)",56.26,-3.08
"Myotis nattereri (Kuhl 1817)",55.81,-4.59
"Myotis nattereri (Kuhl 1817)",55.81,-3.03
"Myotis nattereri (Kuhl 1817)",52.58726,-1.17265
"Myotis nattereri (Kuhl 1817)",56.93,-3.92
"Myotis nattereri (Kuhl 1817)",57.06,-2.42
"Myotis nattereri (Kuhl 1817)",57.16,-2.22
"Myotis nattereri (Kuhl 1817)",57.11,-2.8
"Myotis nattereri (Kuhl 1817)",57.08,-2.21
"Myotis nattereri (Kuhl 1817)",56.73,-3.37
"Myotis nattereri (Kuhl 1817)",57.09,-2.22
"Myotis nattereri (Kuhl 1817)",56.54,-3.72
"Myotis nattereri (Kuhl 1817)",57.33,-3.62
"Myotis nattereri (Kuhl 1817)",51.088409999999996,-4.23599
"Myotis nattereri (Kuhl 1817)",51.9,-3.7
"Myotis nattereri (Kuhl 1817)",53.3,-4.4
"Myotis nattereri (Kuhl 1817)",51.9,-5.3
"Myotis nattereri (Kuhl 1817)",53.0,-3.0
"Myotis nattereri (Kuhl 1817)",53.0,-4.4
"Myotis nattereri (Kuhl 1817)",52.0,-4.7
"Myotis nattereri (Kuhl 1817)",51.9,-3.3
"Myotis nattereri (Kuhl 1817)",51.7,-3.3
"Myotis nattereri (Kuhl 1817)",52.0,-3.2
"Myotis nattereri (Kuhl 1817)",51.7,-4.8
"Myotis nattereri (Kuhl 1817)",51.9,-4.9
"Myotis nattereri (Kuhl 1817)",51.8,-4.9
"Myotis nattereri (Kuhl 1817)",51.7,-4.9
"Myotis nattereri (Kuhl 1817)",51.6,-4.9
"Myotis nattereri (Kuhl 1817)",51.7,-5.2
"Myotis nattereri (Kuhl 1817)",51.8,-4.7
"Myotis nattereri (Kuhl 1817)",52.2,-3.6
"Myotis nattereri (Kuhl 1817)",51.9,-3.5
"Myotis nattereri (Kuhl 1817)",51.8,-4.6
"Myotis nattereri (Kuhl 1817)",52.3,-3.6
"Myotis nattereri (Kuhl 1817)",51.8,-3.7
"Myotis nattereri (Kuhl 1817)",52.56162,-3.0561700000000003
"Myotis nattereri (Kuhl 1817)",51.8,-4.3
"Myotis nattereri (Kuhl 1817)",52.8,-4.5
"Myotis nattereri (Kuhl 1817)",50.983059999999995,-3.3312199999999996
"Myotis nattereri (Kuhl 1817)",51.2554,0.08152000000000001
"Myotis nattereri (Kuhl 1817)",51.26052,-0.98601
"Myotis nattereri (Kuhl 1817)",51.80514,-0.03975
"Myotis nattereri (Kuhl 1817)",51.83679,-2.64362
"Myotis nattereri (Kuhl 1817)",51.11934,1.30298
"Myotis nattereri (Kuhl 1817)",51.93627,-1.47122
"Myotis nattereri (Kuhl 1817)",51.96235,-0.38515
"Myotis nattereri (Kuhl 1817)",50.698479999999996,-3.11217
"Myotis nattereri (Kuhl 1817)",50.585370000000005,-4.2735199999999995
"Myotis nattereri (Kuhl 1817)",51.330659999999995,0.37921
"Myotis nattereri (Kuhl 1817)",51.41751,-2.24226
"Myotis nattereri (Kuhl 1817)",51.86398,-0.0096
"Myotis nattereri (Kuhl 1817)",51.49046,0.34863
"Myotis nattereri (Kuhl 1817)",51.32822,0.32166999999999996
"Myotis nattereri (Kuhl 1817)",52.01851,-0.41518999999999995
"Myotis nattereri (Kuhl 1817)",51.945609999999995,-1.55695
"Myotis nattereri (Kuhl 1817)",51.6989,-0.25997
"Myotis nattereri (Kuhl 1817)",51.25773,-0.3469
"Myotis nattereri (Kuhl 1817)",50.95628,-0.49928999999999996
"Myotis nattereri (Kuhl 1817)",51.77499,-1.61515
"Myotis nattereri (Kuhl 1817)",50.95746,-0.48573
"Myotis nattereri (Kuhl 1817)",51.88845,-1.43401
"Myotis nattereri (Kuhl 1817)",52.49794,0.78947
"Myotis nattereri (Kuhl 1817)",51.91335,-0.00451
"Myotis nattereri (Kuhl 1817)",52.23318,0.68935
"Myotis nattereri (Kuhl 1817)",50.90696,-0.78179
"Myotis nattereri (Kuhl 1817)",51.73403,-0.03559
"Myotis nattereri (Kuhl 1817)",51.04603,-1.03635
"Myotis nattereri (Kuhl 1817)",51.07967,-2.03635
"Myotis nattereri (Kuhl 1817)",51.35884,-2.33386
"Myotis nattereri (Kuhl 1817)",51.40485,-1.72321
"Myotis nattereri (Kuhl 1817)",52.4343,0.66333
"Myotis nattereri (Kuhl 1817)",50.647240000000004,-3.64279
"Myotis nattereri (Kuhl 1817)",52.13808,-1.3724
"Myotis nattereri (Kuhl 1817)",52.16435,-2.36472
"Myotis nattereri (Kuhl 1817)",52.6169,-0.52218
"Myotis nattereri (Kuhl 1817)",53.0786,-1.8297900000000002
"Myotis nattereri (Kuhl 1817)",51.33037,-2.82023
"Myotis nattereri (Kuhl 1817)",51.0241,-3.27964
"Myotis nattereri (Kuhl 1817)",51.84114,-0.21094000000000002
"Myotis nattereri (Kuhl 1817)",53.32558,-0.09689
"Myotis nattereri (Kuhl 1817)",51.80774,-0.033839999999999995
"Myotis nattereri (Kuhl 1817)",52.8035,-0.9000600000000001
"Myotis nattereri (Kuhl 1817)",53.51591,-1.50606
"Myotis nattereri (Kuhl 1817)",52.51359,1.23415
"Myotis nattereri (Kuhl 1817)",52.462219999999995,0.9638899999999999
"Myotis nattereri (Kuhl 1817)",51.37065,0.48905
"Myotis nattereri (Kuhl 1817)",51.5347,-0.8790100000000001
"Myotis nattereri (Kuhl 1817)",51.70003,-0.33807
"Myotis nattereri (Kuhl 1817)",50.48435,-3.7724599999999997
"Myotis nattereri (Kuhl 1817)",51.25007,-0.31422
"Myotis nattereri (Kuhl 1817)",54.2178,-2.5098700000000003
"Myotis nattereri (Kuhl 1817)",51.28161,0.12429000000000001
"Myotis nattereri (Kuhl 1817)",51.39581,-2.29676
"Myotis nattereri (Kuhl 1817)",51.98665,-1.47791
"Myotis nattereri (Kuhl 1817)",51.9006,0.0051
"Myotis nattereri (Kuhl 1817)",51.24995,-0.27482
"Myotis nattereri (Kuhl 1817)",50.597409999999996,-3.6043199999999995
"Myotis nattereri (Kuhl 1817)",52.24843,0.72983
"Myotis nattereri (Kuhl 1817)",51.09917,-0.45682
"Myotis nattereri (Kuhl 1817)",51.38689,0.52874
"Myotis nattereri (Kuhl 1817)",50.6941,-2.40132
"Myotis nattereri (Kuhl 1817)",51.34235,0.09694
"Myotis nattereri (Kuhl 1817)",51.71679,-0.19414
"Myotis nattereri (Kuhl 1817)",50.86282,-2.1796900000000003
"Myotis nattereri (Kuhl 1817)",51.75345,-2.59173
"Myotis nattereri (Kuhl 1817)",51.2577,-0.9717399999999999
"Myotis nattereri (Kuhl 1817)",50.3089,-5.10447
"Myotis nattereri (Kuhl 1817)",51.9096,-0.27946
"Myotis nattereri (Kuhl 1817)",51.08233,-2.09203
"Myotis nattereri (Kuhl 1817)",52.840419999999995,-3.0933599999999997
"Myotis nattereri (Kuhl 1817)",50.92653,-0.76135
"Myotis nattereri (Kuhl 1817)",54.67524,-2.2054400000000003
"Myotis nattereri (Kuhl 1817)",51.58587,-2.09449
"Myotis nattereri (Kuhl 1817)",51.93192,-0.33097
"Myotis nattereri (Kuhl 1817)",51.89326,0.01349
"Myotis nattereri (Kuhl 1817)",51.36155,-2.33101
"Myotis nattereri (Kuhl 1817)",51.847429999999996,-2.4899
"Myotis nattereri (Kuhl 1817)",51.264559999999996,-0.05926
"Myotis nattereri (Kuhl 1817)",52.479,1.3141
"Myotis nattereri (Kuhl 1817)",51.75393,-0.61136
"Myotis nattereri (Kuhl 1817)",51.97765,-0.59717
"Myotis nattereri (Kuhl 1817)",50.10796,-5.116630000000001
"Myotis nattereri (Kuhl 1817)",53.15948,-1.8145099999999998
"Myotis nattereri (Kuhl 1817)",51.30731,0.78551
"Myotis nattereri (Kuhl 1817)",52.10045,1.07856
"Myotis nattereri (Kuhl 1817)",50.27847,-4.96071
"Myotis nattereri (Kuhl 1817)",50.89405,-0.20055
"Myotis nattereri (Kuhl 1817)",51.7105,-0.13649
"Myotis nattereri (Kuhl 1817)",53.327690000000004,-0.17488
"Myotis nattereri (Kuhl 1817)",51.41932,-2.23939
"Myotis nattereri (Kuhl 1817)",50.55873,-4.7946800000000005
"Myotis nattereri (Kuhl 1817)",51.11929,-4.09816
"Myotis nattereri (Kuhl 1817)",54.21686,-2.5190599999999996
"Myotis nattereri (Kuhl 1817)",50.49954,-4.2933699999999995
"Myotis nattereri (Kuhl 1817)",54.629540000000006,-2.10143
"Myotis nattereri (Kuhl 1817)",51.7412,-1.16646
"Myotis nattereri (Kuhl 1817)",50.40017,-3.49071
"Myotis nattereri (Kuhl 1817)",52.61959,-0.5220899999999999
"Myotis nattereri (Kuhl 1817)",51.76097,-0.38799999999999996
"Myotis nattereri (Kuhl 1817)",50.66435,-1.57619
"Myotis nattereri (Kuhl 1817)",52.809569999999994,1.2308700000000001
"Myotis nattereri (Kuhl 1817)",50.28901,-4.89958
"Myotis nattereri (Kuhl 1817)",51.8536,-0.08847000000000001
"Myotis nattereri (Kuhl 1817)",51.95669,-0.43191999999999997
"Myotis nattereri (Kuhl 1817)",54.23124,-2.5177
"Myotis nattereri (Kuhl 1817)",54.21415,-2.52209
"Myotis nattereri (Kuhl 1817)",52.06021,-1.14304
"Myotis nattereri (Kuhl 1817)",52.36005,-1.08292
"Myotis nattereri (Kuhl 1817)",52.02815,-1.18592
"Myotis nattereri (Kuhl 1817)",52.21206,-1.1298700000000002
"Myotis nattereri (Kuhl 1817)",51.325179999999996,-2.79
"Myotis nattereri (Kuhl 1817)",54.187059999999995,-2.29648
"Myotis nattereri (Kuhl 1817)",52.444919999999996,-0.91343
"Myotis nattereri (Kuhl 1817)",50.35522,-4.17393
"Myotis nattereri (Kuhl 1817)",50.377959999999995,-3.78959
"Myotis nattereri (Kuhl 1817)",50.111909999999995,-5.63031
"Myotis nattereri (Kuhl 1817)",54.70315,-2.17299
"Myotis nattereri (Kuhl 1817)",51.82055,-1.9237900000000001
"Myotis nattereri (Kuhl 1817)",52.079159999999995,-1.36666
"Myotis nattereri (Kuhl 1817)",51.345459999999996,-2.29644
"Myotis nattereri (Kuhl 1817)",50.94968,-2.57292
"Myotis nattereri (Kuhl 1817)",50.93999,-0.75815
"Myotis nattereri (Kuhl 1817)",50.3681,-4.71595
"Myotis nattereri (Kuhl 1817)",50.66534,-3.63493
"Myotis nattereri (Kuhl 1817)",50.5965,-3.6057
"Myotis nattereri (Kuhl 1817)",51.693999999999996,-0.42221000000000003
"Myotis nattereri (Kuhl 1817)",51.99585,-1.0182799999999999
"Myotis nattereri (Kuhl 1817)",51.874359999999996,-2.4989
"Myotis nattereri (Kuhl 1817)",50.28804,-4.90233
"Myotis nattereri (Kuhl 1817)",53.11366999999999,-1.63468
"Myotis nattereri (Kuhl 1817)",52.62087,1.35437
"Myotis nattereri (Kuhl 1817)",52.36606,-0.59665
"Myotis nattereri (Kuhl 1817)",53.79031,-0.5434899999999999
"Myotis nattereri (Kuhl 1817)",51.73287,-1.6603900000000003
"Myotis nattereri (Kuhl 1817)",51.781890000000004,-0.54382
"Myotis nattereri (Kuhl 1817)",54.52045,-2.9817400000000003
"Myotis nattereri (Kuhl 1817)",52.25489,-3.02177
"Myotis nattereri (Kuhl 1817)",51.12036,1.29877
"Myotis nattereri (Kuhl 1817)",51.186809999999994,0.14426
"Myotis nattereri (Kuhl 1817)",50.142720000000004,-5.35406
"Myotis nattereri (Kuhl 1817)",50.81132,-3.6144800000000004
"Myotis nattereri (Kuhl 1817)",51.80126,-1.54459
"Myotis nattereri (Kuhl 1817)",51.21804,1.1152600000000001
"Myotis nattereri (Kuhl 1817)",51.892070000000004,-0.31065
"Myotis nattereri (Kuhl 1817)",51.99861,-1.20539
"Myotis nattereri (Kuhl 1817)",52.6409,-0.5731
"Myotis nattereri (Kuhl 1817)",51.39213,-2.72647
"Myotis nattereri (Kuhl 1817)",52.39703,-0.9880899999999999
"Myotis nattereri (Kuhl 1817)",50.046929999999996,-5.1448
"Myotis nattereri (Kuhl 1817)",51.74184,-2.57565
"Myotis nattereri (Kuhl 1817)",50.873940000000005,-2.89178
"Myotis nattereri (Kuhl 1817)",51.12102,1.30739
"Myotis nattereri (Kuhl 1817)",54.596680000000006,-2.3660099999999997
"Myotis nattereri (Kuhl 1817)",51.41617,0.41961000000000004
"Myotis nattereri (Kuhl 1817)",50.45845,-3.63765
"Myotis nattereri (Kuhl 1817)",51.4152,0.1463
"Myotis nattereri (Kuhl 1817)",50.45482,-3.7629
"Myotis nattereri (Kuhl 1817)",52.01607,-1.33841
"Myotis nattereri (Kuhl 1817)",50.19657,-5.13361
"Myotis nattereri (Kuhl 1817)",50.49817,-3.8096400000000004
"Myotis nattereri (Kuhl 1817)",53.92856,-2.46978
"Myotis nattereri (Kuhl 1817)",52.084379999999996,-2.34947
"Myotis nattereri (Kuhl 1817)",53.250840000000004,-1.92577
"Myotis nattereri (Kuhl 1817)",50.46045,-4.314019999999999
"Myotis nattereri (Kuhl 1817)",51.43087,0.26932
"Myotis nattereri (Kuhl 1817)",52.07516,-0.71085
"Myotis nattereri (Kuhl 1817)",51.347409999999996,0.06558
"Myotis nattereri (Kuhl 1817)",51.345459999999996,-2.295
"Myotis nattereri (Kuhl 1817)",51.99937,-2.67217
"Myotis nattereri (Kuhl 1817)",51.35884,-2.3353
"Myotis nattereri (Kuhl 1817)",51.34648,-2.24475
"Myotis nattereri (Kuhl 1817)",51.11763,1.3
"Myotis nattereri (Kuhl 1817)",51.2847,0.15168
"Myotis nattereri (Kuhl 1817)",50.49654,-4.606269999999999
"Myotis nattereri (Kuhl 1817)",50.87686,-2.97569
"Myotis nattereri (Kuhl 1817)",51.88519,-0.27021999999999996
"Myotis nattereri (Kuhl 1817)",51.35172,0.07583
"Myotis nattereri (Kuhl 1817)",53.19415,-1.85552
"Myotis nattereri (Kuhl 1817)",53.069990000000004,-1.7843
"Myotis nattereri (Kuhl 1817)",51.831540000000004,-0.29114
"Myotis nattereri (Kuhl 1817)",51.36988,1.3181200000000002
"Myotis nattereri (Kuhl 1817)",50.40987,-3.7612400000000004
"Myotis nattereri (Kuhl 1817)",50.48525,-3.7724900000000003
"Myotis nattereri (Kuhl 1817)",50.3439,-4.00335
"Myotis nattereri (Kuhl 1817)",51.851459999999996,-0.23956999999999998
"Myotis nattereri (Kuhl 1817)",50.59831,-3.60435
"Myotis nattereri (Kuhl 1817)",50.46264,-4.67345
"Myotis nattereri (Kuhl 1817)",51.42937,-1.85683
"Myotis nattereri (Kuhl 1817)",51.21565,1.10364
"Myotis nattereri (Kuhl 1817)",51.236670000000004,1.12511
"Myotis nattereri (Kuhl 1817)",54.7491,-1.99142
"Myotis nattereri (Kuhl 1817)",51.30355,0.79246
"Myotis nattereri (Kuhl 1817)",51.34917,-2.24477
"Myotis nattereri (Kuhl 1817)",51.14125,0.07781
"Myotis nattereri (Kuhl 1817)",51.99722,-1.43118
"Myotis nattereri (Kuhl 1817)",54.215990000000005,-2.51138
"Myotis nattereri (Kuhl 1817)",51.41495,-2.1646
"Myotis nattereri (Kuhl 1817)",52.04197,-1.3897899999999999
"Myotis nattereri (Kuhl 1817)",52.08815,-1.3665399999999999
"Myotis nattereri (Kuhl 1817)",54.92403,-1.72302
"Myotis nattereri (Kuhl 1817)",51.91366,-0.37526
"Myotis nattereri (Kuhl 1817)",54.70315,-2.1761
"Myotis nattereri (Kuhl 1817)",51.17978,0.13534000000000002
"Myotis nattereri (Kuhl 1817)",51.35262,0.07587
"Myotis nattereri (Kuhl 1817)",51.69041,-0.35723
"Myotis nattereri (Kuhl 1817)",52.092620000000004,-1.284
"Myotis nattereri (Kuhl 1817)",51.280809999999995,0.11852
"Myotis nattereri (Kuhl 1817)",51.141420000000004,0.06781000000000001
"Myotis nattereri (Kuhl 1817)",50.106159999999996,-5.37389
"Myotis nattereri (Kuhl 1817)",51.793409999999994,-2.50526
"Myotis nattereri (Kuhl 1817)",50.784420000000004,-2.95391
"Myotis nattereri (Kuhl 1817)",54.59936999999999,-2.36758
"Myotis nattereri (Kuhl 1817)",52.6118,1.2606
"Myotis nattereri (Kuhl 1817)",51.7703,-0.6268
"Myotis nattereri (Kuhl 1817)",50.45098,-4.29243
"Myotis nattereri (Kuhl 1817)",53.18188000000001,-2.22591
"Myotis nattereri (Kuhl 1817)",53.18019,-2.6747799999999997
"Myotis nattereri (Kuhl 1817)",53.00173,-2.37397
"Myotis nattereri (Kuhl 1817)",53.36071,-2.52737
"Myotis nattereri (Kuhl 1817)",53.271390000000004,-2.37632
"Myotis nattereri (Kuhl 1817)",53.0903,-2.67338
"Myotis nattereri (Kuhl 1817)",53.09105,-2.52407
"Myotis nattereri (Kuhl 1817)",53.27196,-2.0764299999999998
"Myotis nattereri (Kuhl 1817)",53.181509999999996,-2.37554
"Myotis nattereri (Kuhl 1817)",53.18094,-2.52516
"Myotis nattereri (Kuhl 1817)",53.27081999999999,-2.5262700000000002
"Myotis nattereri (Kuhl 1817)",53.27177,-2.22638
"Myotis nattereri (Kuhl 1817)",53.182069999999996,-2.07627
"Myotis nattereri (Kuhl 1817)",53.09161999999999,-2.37475
"Myotis nattereri (Kuhl 1817)",51.7,-4.0
"Myotis nattereri (Kuhl 1817)",51.6,-4.0
"Myotis nattereri (Kuhl 1817)",51.7,-4.1
"Myotis nattereri (Kuhl 1817)",51.7,-3.5
"Myotis nattereri (Kuhl 1817)",52.54766,-3.10745
"Myotis nattereri (Kuhl 1817)",51.3713,-2.37705
"Myotis nattereri (Kuhl 1817)",51.39832,-2.3643400000000003
"Myotis nattereri (Kuhl 1817)",51.41446,-2.49747
"Myotis nattereri (Kuhl 1817)",51.39311,-2.2967400000000002
"Myotis nattereri (Kuhl 1817)",51.36868,-2.35261
"Myotis nattereri (Kuhl 1817)",51.58916,-2.53908
"Myotis nattereri (Kuhl 1817)",51.371520000000004,-2.54944
"Myotis nattereri (Kuhl 1817)",51.39059,-2.50656
"Myotis nattereri (Kuhl 1817)",51.49307,-2.51345
"Myotis nattereri (Kuhl 1817)",51.3715,-2.55232
"Myotis nattereri (Kuhl 1817)",51.4136,-2.67001
"Myotis nattereri (Kuhl 1817)",51.38125,-2.35989
"Myotis nattereri (Kuhl 1817)",51.33036,-2.82166
